,title,view,like,unlike,comment,date,token2
132,"좀비를 꼬시러 가는 겟레디윗미 ""유니버셜 스튜디오 호러나이트"" 같이화장해요! | SSIN",208830.0,4100.0,89.0,316.0,2018. 11. 3.,"['화장', '스튜디오', '나이트', '좀비', '유니버셜']"
133,1930's 상하이 모던 레트로 메이크업 Modern retro makeup | SSIN,252381.0,4300.0,88.0,463.0,2018. 10. 26.,"['상하이', '레트', '메이크업', '모던']"
134,로드샵 원브랜드 메이크업 : 삐아 2 | SSIN,439633.0,1000.0,148.0,478.0,2018. 10. 25.,"['메이크업', '브랜드']"
135,로드샵 원브랜드 메이크업 : 삐아 1 | SSIN,797385.0,11000.0,314.0,883.0,2018. 10. 19.,"['메이크업', '브랜드']"
136,대만으로 급 떠나는 여행 겟레디윗미! 이것이 마이리얼트립인가. | SSIN,463211.0,6100.0,214.0,643.0,2018. 10. 13.,"['트립', '여행', '리얼']"
137,핑크극복프로젝트4.뮤트핑크 Overcoming the fear of PINK : Muted Pink | SSIN,578952.0,11000.0,298.0,1532.0,2018. 10. 5.,"['극복', '핑크', '프로젝트']"
138,벽돌 분쇄 ; 가을 레드브라운 메이크업 | SSIN,234496.0,5200.0,89.0,563.0,2018. 9. 28.,"['메이크업', '가을', '벽돌', '분쇄', '브라운', '레드']"
139,씬팁집중설명 : 베이스 메이크업 [다크서클 없애부락리...] | SSINTIP,472907.0,6900.0,162.0,544.0,2018. 9. 18.,"['메이크업', '집중', '설명', '베이스']"
140,"존좋템으로 하는 가을가을 메이크업, 같이 화장하자 GRWM | SSIN",551779.0,7300.0,203.0,651.0,2018. 9. 7.,"['메이크업', '가을', '화장']"
141,"'씬'과함께(feat.김숙) 염라대왕, 변성대왕 커버 메이크업",551045.0,2000.0,178.0,1768.0,2018. 8. 31.,"['변성', '메이크업', '대왕', '커버']"
142,로드샵 원브랜드 메이크업 : 아리따움 2 Aritaum Korean one brand makeup | SSIN,588948.0,9800.0,230.0,1556.0,2018. 8. 27.,"['아리', '메이크업', '브랜드']"
143,로드샵 원브랜드 메이크업 : 아리따움 1 Aritaum Korean one brand makeup | SSIN,914905.0,14000.0,397.0,1384.0,2018. 8. 24.,"['아리', '메이크업', '브랜드']"
144,"녹화날 데일리 메이크업, 오랜만에 같이 화장해요 | SSIN",1266455.0,14000.0,435.0,1298.0,2018. 8. 15.,"['메이크업', '오랜만', '녹화', '장해', '데일리']"
145,핑크극복프로젝트3.베이비핑크 Overcoming the fear of PINK : Baby Pink | SSIN,704900.0,13000.0,479.0,1740.0,2018. 8. 10.,"['극복', '핑크', '베이', '프로젝트']"
146,영화 독전 차승원 커버 메이크업 [제가 바로 씬선생 입니다] | SSIN,213198.0,6100.0,92.0,808.0,2018. 8. 2.,"['메이크업', '승원', '독전', '커버', '영화', '선생']"
147,단돈 1000원!!! 다이소 속눈썹 전체 리뷰 2편 $1 Korean Daiso eyelashes review 2 | SSIN,293322.0,500.0,75.0,521.0,2018. 7. 31.,"['전체', '다이', '리뷰', '속눈썹', '단돈']"
148,블랙핑크 리사 오렌즈 화보 메이크업 Blackpink Lisa O-lens photoshoot makeup | SSIN,303303.0,5200.0,333.0,553.0,2018. 7. 26.,"['메이크업', '렌즈', '화보', '핑크', '블랙']"
149,씬님과 박피디가 함께하는 화보 촬영 메이크업! | SSIN,249606.0,4400.0,88.0,469.0,2018. 7. 23.,"['피디', '화보', '촬영', '메이크업']"
150,단돈 1000원!!! 다이소 속눈썹 전체 리뷰 1편 $1 Korean Daiso eyelashes review 1 | SSIN,765694.0,13000.0,273.0,829.0,2018. 7. 14.,"['전체', '다이', '리뷰', '속눈썹', '단돈']"
151,백스테이지 모델 메이크업 Backstage runway look tutorial | SSIN,282208.0,7700.0,136.0,603.0,2018. 7. 6.,"['스테이지', '메이크업', '모델']"
152,로드샵 원브랜드 메이크업 : 에스쁘아 Espoir Korean one brand makeup | SSIN,752063.0,1000.0,262.0,971.0,2018. 7. 6.,"['메이크업', '브랜드', '에스']"
153,핑크극복프로젝트2.라벤더핑크 Overcoming the fear of PINK : Lavender Pink | SSIN,847900.0,17000.0,496.0,2871.0,2018. 6. 29.,"['극복', '라벤더', '핑크', '프로젝트']"
154,이온워터걸 같은 산뜻한 데일리 메이크업 | SSIN,591692.0,16000.0,308.0,1908.0,2018. 6. 22.,"['메이크업', '워터', '이온', '데일리']"
155, 제주도 풀빌라 힐링 겟레디윗미 (존좋템으로 화장하기) | SSIN,606890.0,7700.0,233.0,741.0,2018. 6. 17.,"['빌라', '화장']"
156,로드샵 원브랜드 메이크업 : 쓰리컨셉아이즈 3CE Korean one brand makeup | SSIN,938600.0,14000.0,346.0,1454.0,2018. 6. 8.,"['메이크업', '이즈', '쓰리', '브랜드']"
157,"곧 만나요!  ""커밋뷰티 페스티벌"" VIP 에코백 소개 / 제품 하울 | SSIN",188647.0,2900.0,87.0,388.0,2018. 6. 2.,"['페스티벌', '뷰티', '에코', '소개', '제품']"
158,클래식한 증명사진 메이크업 Feat. 시현하다｜SSIN,749002.0,13000.0,257.0,759.0,2018. 5. 24.,"['메이크업', '클래식', '시현', '사진', '증명']"
159,레트로 썸머 메이크업 | SSIN,398492.0,7800.0,179.0,1137.0,2018. 5. 21.,"['레트', '메이크업']"
160,핑크살몬 혜성 메이크업 [커밋뷰티 페스티벌 안내] | SSIN,239273.0,4900.0,78.0,483.0,2018. 5. 19.,"['메이크업', '혜성', '페스티벌', '뷰티', '핑크', '안내']"
161,럭셔리 원브랜드 메이크업 : 조르지오 아르마니 Giorgio Armani one brand makeup | SSIN,718865.0,12000.0,262.0,1045.0,2018. 5. 16.,"['럭셔리', '메이크업', '브랜드', '마니']"
162,핑크극복프로젝트1.핫핑크 Overcoming the fear of PINK : Hot pink | SSIN,808617.0,17000.0,483.0,2788.0,2018. 5. 10.,"['극복', '핑크', '프로젝트']"
163,두아리파st 파워풀 무드 메이크업 | SSIN,519318.0,13000.0,406.0,1472.0,2018. 5. 6.,"['무드', '메이크업', '파워', '아리']"
164,따스한 LA햇살에 비친 Beach 메이크업 (feat.박PD) | SSIN,440087.0,600.0,170.0,483.0,2018. 4. 27.,"['햇살', '메이크업']"
165,혹시 ‘글로시에(Glossier)’ 화장품 써보신분 계신가요 | SSIN,298584.0,4900.0,171.0,933.0,2018. 4. 24.,"['화장품', '글로시', '보신', '계신', '가요']"
166,LA에서 데일리 메이크업하고 선글라스 써버림｜SSIN,391183.0,5600.0,194.0,278.0,2018. 4. 18.,"['메이크업', '선글라스', '데일리']"
167,씬님스튜디오 첫 직원평가 치열한 경쟁의 승자는..?  | SSIN,324073.0,4200.0,119.0,203.0,2018. 4. 13.,"['스튜디오', '치열', '평가', '직원', '경쟁', '승자']"
168,인도네시아에서 같이 화장하자! 시상식용 겟레디윗미 | SSIN,474090.0,700.0,176.0,479.0,2018. 4. 11.,"['화장', '시상식', '인도네시아']"
169,우주최강 존예 화장품 브랜드 '팻 맥그래스랩'을 리뷰해보았다 | SSIN,369438.0,600.0,221.0,431.0,2018. 4. 6.,"['최강', '화장품', '우주', '리뷰', '브랜드', '그래스']"
170,100만원짜리 발렌시아가 스피드러너 신고 똥 밟았습니다 | SSIN,452476.0,7600.0,405.0,565.0,2018. 4. 4.,"['신고', '러너', '스피드']"
171,"6교시 : 학교생활, 알바생활, 자취집 구하기 꿀팁 전수! 선배들이 알려준다! | SSIN",298694.0,6900.0,74.0,366.0,2018. 3. 23.,"['전수', '알바', '자취', '선배', '학교생활', '하기', '생활']"
172,5교시 : 고등학생에서 대학생으로!! 닥터씬의 새내기 메이크업 | SSIN,315551.0,5100.0,85.0,447.0,2018. 3. 22.,"['메이크업', '닥터', '새내기', '대학생', '고등학생']"
173,"4-1교시 : 적을알고 나를알라, 술의 맛과 종류를 리뷰해 보자! | SSIN",757700.0,7700.0,190.0,424.0,2018. 3. 21.,"['맛과', '종류', '리뷰']"
174,4-2교시 : 총 560도 양주를 마시고 우주로 간 새내기 | SSIN,557169.0,8300.0,128.0,748.0,2018. 3. 21.,"['양주', '새내기', '우주']"
175,3교시 : 올로드샵 클럽 메이크업하고 클럽 메이드가서 생긴일 | SSIN,390781.0,6300.0,117.0,453.0,2018. 3. 20.,"['메이크업', '클럽', '메이드']"
176,2교시 : 스무살 영주님 존좋템으로 화장했는데 학부모가 된 씬님 | SSIN,840294.0,11000.0,209.0,927.0,2018. 3. 19.,"['학부모', '영주', '화장']"
177,1교시 : 고렴이 저렴이 화장품 비교경제학 | SSIN,737796.0,14000.0,319.0,722.0,2018. 3. 18.,"['비교', '경제학', '화장품']"
178,0교시 : 새내기 위크 공지 | SSIN,106321.0,3100.0,31.0,258.0,2018. 3. 17.,"['공지', '위크', '새내기']"
179,메이크업 뮤지컬 ~오페라의유령~ (유튜브 팬페스트 코리아 2018) | SSIN,129796.0,3100.0,36.0,244.0,2018. 3. 16.,"['메이크업', '유령', '튜브', '페스트', '코리아', '오페라', '뮤지컬']"
180,오페라의 유령 '크리스틴' 메이크업 튜토리얼 | SSIN,235265.0,4500.0,138.0,312.0,2018. 3. 16.,"['메이크업', '유령', '토리', '오페라', '크리스']"
181,방방! 트램폴린 위에서 메이크업하기 도전 | SSIN,403279.0,800.0,210.0,809.0,2018. 3. 14.,"['방방', '메이크업', '도전']"
182,타겟에 화장품 사러 갔다가....뭘 샀을까..? | SSIN,421635.0,4900.0,133.0,331.0,2018. 3. 9.,"['무엇', '화장품']"
183,호흡곤란!! 미쳐버리는 미국 세포라 신상 하울 | SSIN,475702.0,7100.0,212.0,472.0,2018. 3. 6.,"['신상', '세포', '호흡', '곤란']"
184,씬님이 제일 좋아하는 화장품은 뭘까요 라고 물으신다면…? | SSIN,508495.0,7900.0,254.0,732.0,2018. 2. 28.,"['무엇', '화장품']"
185,뉴욕에서 같이 화장하자! 쉬크하게 겟레디윗미 | SSIN,808671.0,11000.0,387.0,881.0,2018. 2. 22.,['화장']
186,최근 건강의 중요성을 느낀 씬님의 헬씨 메이크업 feat.NIKE | SSIN,567102.0,11000.0,368.0,1556.0,2018. 2. 19.,"['메이크업', '건강', '최근', '중요성']"
187,[WANNA ONE] 워너원 하성운 메이크업 튜토리얼 | SSIN,204615.0,5800.0,294.0,1583.0,2018. 2. 14.,"['토리', '메이크업', '하성']"
188,브라질리언 왁싱 리뷰! 새로운 세상을 만나버렸다. | SSIN,1283010.0,14000.0,430.0,788.0,2018. 2. 7.,"['브라질', '세상', '리뷰']"
189,"닥터씬, 나만의 파운데이션을 찾아줘! (팬 초청편) ~유목민의 눈물~ | SSIN",399659.0,8900.0,209.0,787.0,2018. 2. 2.,"['닥터', '초청', '파운데이션', '눈물', '유목민']"
190,"2018년, 2018만원 기부합니다. | SSIN",360815.0,17000.0,202.0,1920.0,2018. 1. 29.,['기부']
191,2017년 정리 // 2018년 목표 | SSIN,277924.0,5900.0,198.0,699.0,2017. 12. 31.,"['정리', '목표']"
192,16시간 동안 16번 메이크업하기! 이건 씬님 인생최대 도전 by Tik Tok | SSIN,941071.0,19000.0,372.0,1732.0,2017. 12. 29.,"['메이크업', '최대', '도전', '동안', '인생']"
193,"With 라뮤끄언니에게 배우는 진정한 연말파티 메이크업! 존좋템 바꿔서 화장하기, 청순 성숙한 무드? | SSIN",809453.0,11000.0,257.0,1084.0,2017. 12. 24.,"['메이크업', '연말', '화장', '성숙', '무드', '청순', '파티']"
194,With 큐영 닥터씬 크리스마스 버젼! 사람이 되고싶은 큐돌프 | SSIN,322187.0,7400.0,121.0,734.0,2017. 12. 23.,"['사람', '닥터', '크리스마스']"
195,With 밴쯔첫 먹방 도전! 크리스마스 칠면조구이 & 미국반찬 먹기 feat.박PD | SSIN,1800166.0,19000.0,525.0,1094.0,2017. 12. 22.,"['도전', '구이', '반찬', '크리스마스', '칠면조']"
196,With 이사배2017년 연간 TOP 10 화장품 추천! (품절주의) 막장 선물 뜯기 게임 | SSIN,847038.0,16000.0,207.0,1149.0,2017. 12. 21.,"['사배', '주의', '게임', '품절', '추천', '장품', '선물', '연간']"
197,"With 꿀키크리스마스 디저트, 딸기 트리 케이크 만들기 // 이번엔 성공!! | SSIN",609930.0,1000.0,171.0,626.0,2017. 12. 20.,"['트리', '케이크', '딸기', '성공', '만들기', '이번', '크리스마스', '디저트']"
198,With 홀리 짱센 크리스마스 글램 메이크업 | SSIN,808493.0,11000.0,361.0,992.0,2017. 12. 19.,"['메이크업', '크리스마스']"
199,현아 Lip & Hip 메이크업 | SSIN,1013056.0,2000.0,768.0,1859.0,2017. 12. 14.,['메이크업']
